mapID,value,label,graph
e639,1.745,Concept Entity,character
e640,前噬菌体,Concept Entity,character
e641,双翅目（ Diptera）,Concept Entity,character
e642,乙醇脱氢酶,Concept Entity,character
e643,月度榜单,Concept Entity,character
e644,Alcohol,Concept Entity,character
e645,自身免疫性疾病、变态反应性疾病,Concept Entity,character
e646,传染病学术语,Concept Entity,character
e647,病情反复,Concept Entity,character
e648,inoculation,Concept Entity,character
e649,两面凸中央凹的圆饼状,Concept Entity,character
e650,978-7-04-039389-7,Concept Entity,character
e651,蘑菇亚科,Concept Entity,character
e652,来自链球菌系的溶血素,Concept Entity,character
e653,乳铁蛋白,Concept Entity,character
e654,活化免疫细胞，抑制肿瘤的生长,Concept Entity,character
e655,用化学消毒药物作用于微生物,Concept Entity,character
e656,金钱菌属,Concept Entity,character
e657,鸡痘,Concept Entity,character
e658,泌尿系感染、肾结核、膀胱肿瘤及膀胱附近肿瘤压迫导致,Concept Entity,character
e659,分子免疫学,Concept Entity,character
e660,RNA病毒,Concept Entity,character
e661,毒血症,Concept Entity,character
e662,哺乳纲,Concept Entity,character
e663,链球菌科Streptococcaceae,Concept Entity,character
e664,芽胞杆菌科,Concept Entity,character
e665,Genome,Concept Entity,character
e666,致畸物,Concept Entity,character
e667,inner,Concept Entity,character
e668,2019年武汉病毒性肺炎病例,Concept Entity,character
e669,从DNA到蛋白质的过程叫基因表达,Concept Entity,character
e670,酵母菌目,Concept Entity,character
e671,老人、儿童和妇女,Concept Entity,character
e672,大豆及豆制品等,Concept Entity,character
e673,腹泻、寒颤、极度虚弱、法氏囊和肾脏病变,Concept Entity,character
e674,动物界,Concept Entity,character
e675,微生物学、分子生物学、遗传学,Concept Entity,character
e676,14147~14175,Concept Entity,character
e677,免疫球蛋白类,Concept Entity,character
e678,沸腾（物理学名词）,Concept Entity,character
e679,功能性食品添加概述,Concept Entity,character
e680,Toxoplasma,Concept Entity,character
e681,C8H16O2,Concept Entity,character
e682,dermatophytes,Concept Entity,character
e683,Methyl bromide；Bromomethane,Concept Entity,character
e684,积累贮存代谢产物、调节渗透压,Concept Entity,character
e685,rice,Concept Entity,character
e686,不溶于水，溶于多数有机溶剂,Concept Entity,character
e687,弧菌,Concept Entity,character
e688,《这是我们最爱的国家》,Concept Entity,character
e689,猴头蘑、刺猬菌、花菜菌、对脸蘑、羊毛菌、猴菇菌、喝拉巴,Concept Entity,character
e690,与肠道病毒基本相似,Concept Entity,character
e691,5536-17-4,Concept Entity,character
e692,中华人民共和国,Concept Entity,character
e693,血清球蛋白,Concept Entity,character
e694,可有低热（午后显著）、盗汗、乏力、消瘦等,Concept Entity,character
e695,沙眼,Concept Entity,character
e696,病原微生物，机体抵抗力减弱，性交传染,Concept Entity,character
e697,带状疱疹,Concept Entity,character
e698,甲型肝炎；甲肝,Concept Entity,character
e699,nutritive,Concept Entity,character
e700,古核生物,Concept Entity,character
e701,真核细胞型微生物,Concept Entity,character
e702,在分子氧缺乏或不存在下生长,Concept Entity,character
e703,肺炎、慢性腹泻、口腔与皮肤念珠菌感染及中耳炎等,Concept Entity,character
e704,外科，皮肤科,Concept Entity,character
e705,肾炎,Concept Entity,character
e706,1999年,Concept Entity,character
e707,骨髓的多能干细胞,Concept Entity,character
e708,20世纪70年代,Concept Entity,character
e709,可能与链球菌感染、病毒感染、药物等有关,Concept Entity,character
e710,革兰阳性菌、阴性菌等,Concept Entity,character
e711,6个月至2岁的婴幼儿,Concept Entity,character
e712,有颚亚门(Mandibulata),Concept Entity,character
e713,nucleic,Concept Entity,character
e714,脆弱拟杆菌,Concept Entity,character
e715,眼皮下垂、视力模糊、复视、斜视、苦笑容等,Concept Entity,character
e716,1973年9月24日,Concept Entity,character
e717,断裂方式,Concept Entity,character
e718,促进细胞生长的物质,Concept Entity,character
e719,促进小肠内比歧杆菌增殖等,Concept Entity,character
e720,EV71,Concept Entity,character
e721,人虱为媒介传播,Concept Entity,character
e722,感染性阴道炎,Concept Entity,character
e723,2009-7-1,Concept Entity,character
e724,硫化叶菌科,Concept Entity,character
e725,核有核膜、核仁和染色体，属于真核生物,Concept Entity,character
e726,非洲猪瘟,Concept Entity,character
e727,印度平菇,Concept Entity,character
e728,用菌种进行生产,Concept Entity,character
e729,林奈氏分类系统,Concept Entity,character
e730,AST,Concept Entity,character
e731,性传播，密切接触，间接接触，医源性感染，母婴传播,Concept Entity,character
e732,控制和改造真菌的知识和技能,Concept Entity,character
e733,女性正常生理弱酸阴道组织解剖学,Concept Entity,character
e734,噬菌体（Phage）,Concept Entity,character
e735,重症肌无力,Concept Entity,character
e736,无土栽培的关键,Concept Entity,character
e737,白蛋白,Concept Entity,character
e738,优势菌种,Concept Entity,character
e739,拷贝数,Concept Entity,character
e740,增强身体免疫功能,Concept Entity,character
e741,聚酯类聚合物,Concept Entity,character
e742,艾美耳属,Concept Entity,character
e743,Clinical Medicine,Concept Entity,character
e744,肺脏,Concept Entity,character
e745,菌褶,Concept Entity,character
e746,一个平面圆盘状的底和一个盖,Concept Entity,character
e747,肠病毒,Concept Entity,character
e748,小家鼠,Concept Entity,character
e749,字词,Concept Entity,character
e750,苯酚,Concept Entity,character
e751,有毒,Concept Entity,character
e752,48～52℃,Concept Entity,character
e753,免疫血清球蛋白，普通免疫球蛋白,Concept Entity,character
e754,超高热,Concept Entity,character
e755,162.5℃,Concept Entity,character
e756,生命（汉语词汇）,Concept Entity,character
e757,淋巴细胞为主的白细胞增多,Concept Entity,character
e758,药物变态反应,Concept Entity,character
e759,中东呼吸综合征,Concept Entity,character
e760,谷类,Concept Entity,character
e761,病毒、细菌、寄生虫等,Concept Entity,character
e762,厌氧型,Concept Entity,character
e763,干咳、胸痛、低热和呼吸障碍，丘疹或脓疱等,Concept Entity,character
e764,鲁大师,Concept Entity,character
e765,硫柳汞,Concept Entity,character
e766,吴又可,Concept Entity,character
e767,硫化叶菌目,Concept Entity,character
e768,PM10,Concept Entity,character
e769,extremophile,Concept Entity,character
e770,微痒或剧痒；丘疹，风团，小结节或糜烂，水疱等,Concept Entity,character
e771,安全类,Concept Entity,character
e772,未列入,Concept Entity,character
e773,医学、食品,Concept Entity,character
e774,可供人类食用的大型真菌,Concept Entity,character
e775,lamivudine,Concept Entity,character
e776,阴部皮肤,Concept Entity,character
e777,早产儿,Concept Entity,character
e778,Acetobacter,Concept Entity,character
e779,Nanoarchaeota,Concept Entity,character
e780,Helicobocton,Concept Entity,character
e781,昼夜节律,Concept Entity,character
e782,兔的小肠或胆管上皮细胞,Concept Entity,character
e783,Fructo,Concept Entity,character
e784,厌氧菌感染,Concept Entity,character
e785,生态环境学,Concept Entity,character
e786,传染病（游戏作品《传染病》）,Concept Entity,character
e787,Serine;β-hydroxyalanine,Concept Entity,character
e788,妊娠期,Concept Entity,character
e789,犬细小病毒病,Concept Entity,character
e790,transposable,Concept Entity,character
e791,epidermal,Concept Entity,character
e792,病理性捻发音为肺淤血、肺水肿初期、肺膨胀不全、肺实质性炎症、初期肺结核、肺泡炎等,Concept Entity,character
e793,474.388399,Concept Entity,character
e794,Transfer,Concept Entity,character
e795,primary,Concept Entity,character
e796,孢子生殖,Concept Entity,character
e797,B细胞,Concept Entity,character
e798,323.43,Concept Entity,character
e799,specific,Concept Entity,character
e800,Lymph,Concept Entity,character
e801,荚膜多糖,Concept Entity,character
e802,存在于酱油清酒酱类蜂蜜果葡糖浆,Concept Entity,character
e803,Eurotiales,Concept Entity,character
e804,Zoonotic,Concept Entity,character
e805,将水中微生物杀死或过滤掉,Concept Entity,character
e806,儿童,Concept Entity,character
e807,肾病综合征、蛋白丧失肠病,Concept Entity,character
e808,内热而有出血倾向者,Concept Entity,character
e809,抑郁、焦虑、紧张、担心、失眠、食欲改变等,Concept Entity,character
e810,咽部不适，异物感，发干、痒，刺激性咳嗽等症状,Concept Entity,character
e811,mutant,Concept Entity,character
e812,C10H13N5O3,Concept Entity,character
e813,1889～1901年,Concept Entity,character
e814,budding,Concept Entity,character
e815,米糠,Concept Entity,character
e816,蚤传斑疹伤寒；鼠型斑疹伤寒,Concept Entity,character
e817,诺卡氏菌属,Concept Entity,character
e818,识别感染抗原的细胞，与细胞结合,Concept Entity,character
e819,致病菌绝大多数为革兰阴性杆菌,Concept Entity,character
e820,基因文库,Concept Entity,character
e821,荨麻疹样风团、紫癜样皮疹或麻疹样皮疹等,Concept Entity,character
e822,细胞培养,Concept Entity,character
e823,具有捕捉和处理抗原的活性,Concept Entity,character
e824,60余种,Concept Entity,character
e825,细菌和病毒,Concept Entity,character
e826,激光祛痘,Concept Entity,character
e827,产水菌纲,Concept Entity,character
e828,Overview,Concept Entity,character
e829,龋齿、虫牙、蛀牙,Concept Entity,character
e830,angina,Concept Entity,character
e831,辐鳍鱼亚纲,Concept Entity,character
e832,与染色体相同,Concept Entity,character
e833,系列水质参数和水质标准,Concept Entity,character
e834,pustule,Concept Entity,character
e835,乳痈,Concept Entity,character
e836,植物或真菌,Concept Entity,character
e837,581.57,Concept Entity,character
e838,壮年男性,Concept Entity,character
e839,C10H14O7N5P,Concept Entity,character
e840,细胞膜的流动性和通透性发生改变,Concept Entity,character
e841,1001-2478,Concept Entity,character
e842,恶性疟疾,Concept Entity,character
e843,子囊界亚门,Concept Entity,character
e844,249℃,Concept Entity,character
e845,单克隆抗体技术,Concept Entity,character
e846,贫血，营养不良，胃肠功能失调,Concept Entity,character
e847,exogenous,Concept Entity,character
e848,Alpen;,Concept Entity,character
e849,患处皮疹沿神经分布，疼痛难忍,Concept Entity,character
e850,菌丝无隔、多核、分枝状,Concept Entity,character
e851,是一大群种类繁多、专性厌氧,Concept Entity,character
e852,阵发性喷嚏、清水样鼻涕、鼻塞和鼻痒,Concept Entity,character
e853,不规则的发热，消瘦，肝脾肿大、,Concept Entity,character
e854,直接接触,Concept Entity,character
e855,乙肝患者,Concept Entity,character
e856,余氯,Concept Entity,character
e857,保护性,Concept Entity,character
e858,Staphylococcus,Concept Entity,character
e859,破伤风梭菌,Concept Entity,character
e860,中度厌氧菌、耐氧厌氧菌,Concept Entity,character
e861,引起葡萄球菌食物中毒的致病物质,Concept Entity,character
e862,竹桃霉素,Concept Entity,character
e863,特异抗原和相关抗原,Concept Entity,character
e864,15-55℃左右,Concept Entity,character
e865,myasthenia,Concept Entity,character
e866,五官科,Concept Entity,character
e867,细菌学检验,Concept Entity,character
e868,CIH病毒,Concept Entity,character
e869,胆管,Concept Entity,character
e870,抗原抗体结合动态测定方法,Concept Entity,character
e871,橘皮粥,Concept Entity,character
e872,体内有病原体生长、繁殖的动物,Concept Entity,character
