entity:ID,name,:LABEL
e698,甲型肝炎；甲肝,Concept Entity
e699,nutritive,Concept Entity
e700,古核生物,Concept Entity
e701,真核细胞型微生物,Concept Entity
e702,在分子氧缺乏或不存在下生长,Concept Entity
e703,肺炎、慢性腹泻、口腔与皮肤念珠菌感染及中耳炎等,Concept Entity
e704,外科，皮肤科,Concept Entity
e705,肾炎,Concept Entity
e706,1999年,Concept Entity
e707,骨髓的多能干细胞,Concept Entity
e708,20世纪70年代,Concept Entity
e709,可能与链球菌感染、病毒感染、药物等有关,Concept Entity
e710,革兰阳性菌、阴性菌等,Concept Entity
e711,6个月至2岁的婴幼儿,Concept Entity
e712,有颚亚门(Mandibulata),Concept Entity
e713,nucleic,Concept Entity
e714,脆弱拟杆菌,Concept Entity
e715,眼皮下垂、视力模糊、复视、斜视、苦笑容等,Concept Entity
e716,1973年9月24日,Concept Entity
e717,断裂方式,Concept Entity
e718,促进细胞生长的物质,Concept Entity
e719,促进小肠内比歧杆菌增殖等,Concept Entity
e720,EV71,Concept Entity
e721,人虱为媒介传播,Concept Entity
e722,感染性阴道炎,Concept Entity
e723,2009-7-1,Concept Entity
e724,硫化叶菌科,Concept Entity
e725,核有核膜、核仁和染色体，属于真核生物,Concept Entity
e726,非洲猪瘟,Concept Entity
e727,印度平菇,Concept Entity
e728,用菌种进行生产,Concept Entity
e729,林奈氏分类系统,Concept Entity
e730,AST,Concept Entity
e731,性传播，密切接触，间接接触，医源性感染，母婴传播,Concept Entity
e732,控制和改造真菌的知识和技能,Concept Entity
e733,女性正常生理弱酸阴道组织解剖学,Concept Entity
e734,噬菌体（Phage）,Concept Entity
e735,重症肌无力,Concept Entity
e736,无土栽培的关键,Concept Entity
e737,白蛋白,Concept Entity
e738,优势菌种,Concept Entity
e739,拷贝数,Concept Entity
e740,增强身体免疫功能,Concept Entity
e741,聚酯类聚合物,Concept Entity
e742,艾美耳属,Concept Entity
e743,Clinical Medicine,Concept Entity
e744,肺脏,Concept Entity
e745,菌褶,Concept Entity
e746,一个平面圆盘状的底和一个盖,Concept Entity
e747,肠病毒,Concept Entity
e748,小家鼠,Concept Entity
e749,字词,Concept Entity
e750,苯酚,Concept Entity
e751,有毒,Concept Entity
e752,48～52℃,Concept Entity
e753,免疫血清球蛋白，普通免疫球蛋白,Concept Entity
e754,超高热,Concept Entity
e755,162.5℃,Concept Entity
e756,生命（汉语词汇）,Concept Entity
e757,淋巴细胞为主的白细胞增多,Concept Entity
e758,药物变态反应,Concept Entity
e759,中东呼吸综合征,Concept Entity
e760,谷类,Concept Entity
e761,病毒、细菌、寄生虫等,Concept Entity
e762,厌氧型,Concept Entity
e763,干咳、胸痛、低热和呼吸障碍，丘疹或脓疱等,Concept Entity
e764,鲁大师,Concept Entity
e765,硫柳汞,Concept Entity
e766,吴又可,Concept Entity
e767,硫化叶菌目,Concept Entity
e768,PM10,Concept Entity
e769,extremophile,Concept Entity
e770,微痒或剧痒；丘疹，风团，小结节或糜烂，水疱等,Concept Entity
e771,安全类,Concept Entity
e772,未列入,Concept Entity
e773,医学、食品,Concept Entity
e774,可供人类食用的大型真菌,Concept Entity
e775,lamivudine,Concept Entity
e776,阴部皮肤,Concept Entity
e777,早产儿,Concept Entity
e778,Acetobacter,Concept Entity
e779,Nanoarchaeota,Concept Entity
e780,Helicobocton,Concept Entity
e781,昼夜节律,Concept Entity
e782,兔的小肠或胆管上皮细胞,Concept Entity
e783,Fructo,Concept Entity
e784,厌氧菌感染,Concept Entity
e785,生态环境学,Concept Entity
e786,传染病（游戏作品《传染病》）,Concept Entity
e787,Serine;β-hydroxyalanine,Concept Entity
e788,妊娠期,Concept Entity
e789,犬细小病毒病,Concept Entity
e790,transposable,Concept Entity
e791,epidermal,Concept Entity
e792,病理性捻发音为肺淤血、肺水肿初期、肺膨胀不全、肺实质性炎症、初期肺结核、肺泡炎等,Concept Entity
e793,474.388399,Concept Entity
e794,Transfer,Concept Entity
e795,primary,Concept Entity
e796,孢子生殖,Concept Entity
e797,B细胞,Concept Entity
e798,323.43,Concept Entity
e799,specific,Concept Entity
e800,Lymph,Concept Entity
e801,荚膜多糖,Concept Entity
e802,存在于酱油清酒酱类蜂蜜果葡糖浆,Concept Entity
e803,Eurotiales,Concept Entity
e804,Zoonotic,Concept Entity
e805,将水中微生物杀死或过滤掉,Concept Entity
e806,儿童,Concept Entity
e807,肾病综合征、蛋白丧失肠病,Concept Entity
e808,内热而有出血倾向者,Concept Entity
e809,抑郁、焦虑、紧张、担心、失眠、食欲改变等,Concept Entity
e810,咽部不适，异物感，发干、痒，刺激性咳嗽等症状,Concept Entity
e811,mutant,Concept Entity
e812,C10H13N5O3,Concept Entity
e813,1889～1901年,Concept Entity
e814,budding,Concept Entity
e815,米糠,Concept Entity
e816,蚤传斑疹伤寒；鼠型斑疹伤寒,Concept Entity
e817,诺卡氏菌属,Concept Entity
e818,识别感染抗原的细胞，与细胞结合,Concept Entity
e819,致病菌绝大多数为革兰阴性杆菌,Concept Entity
e820,基因文库,Concept Entity
e821,荨麻疹样风团、紫癜样皮疹或麻疹样皮疹等,Concept Entity
e822,细胞培养,Concept Entity
e823,具有捕捉和处理抗原的活性,Concept Entity
e824,60余种,Concept Entity
e825,细菌和病毒,Concept Entity
e826,激光祛痘,Concept Entity
e827,产水菌纲,Concept Entity
e828,Overview,Concept Entity
e829,龋齿、虫牙、蛀牙,Concept Entity
e830,angina,Concept Entity
e831,辐鳍鱼亚纲,Concept Entity
e832,与染色体相同,Concept Entity
e833,系列水质参数和水质标准,Concept Entity
e834,pustule,Concept Entity
e835,乳痈,Concept Entity
e836,植物或真菌,Concept Entity
e837,581.57,Concept Entity
e838,壮年男性,Concept Entity
e839,C10H14O7N5P,Concept Entity
e840,细胞膜的流动性和通透性发生改变,Concept Entity
e841,1001-2478,Concept Entity
e842,恶性疟疾,Concept Entity
e843,子囊界亚门,Concept Entity
e844,249℃,Concept Entity
e845,单克隆抗体技术,Concept Entity
e846,贫血，营养不良，胃肠功能失调,Concept Entity
e847,exogenous,Concept Entity
e848,Alpen;,Concept Entity
e849,患处皮疹沿神经分布，疼痛难忍,Concept Entity
e850,菌丝无隔、多核、分枝状,Concept Entity
e851,是一大群种类繁多、专性厌氧,Concept Entity
e852,阵发性喷嚏、清水样鼻涕、鼻塞和鼻痒,Concept Entity
e853,不规则的发热，消瘦，肝脾肿大、,Concept Entity
e854,直接接触,Concept Entity
e855,乙肝患者,Concept Entity
e856,余氯,Concept Entity
e857,保护性,Concept Entity
e858,Staphylococcus,Concept Entity
e859,破伤风梭菌,Concept Entity
e860,中度厌氧菌、耐氧厌氧菌,Concept Entity
e861,引起葡萄球菌食物中毒的致病物质,Concept Entity
e862,竹桃霉素,Concept Entity
e863,特异抗原和相关抗原,Concept Entity
e864,15-55℃左右,Concept Entity
e865,myasthenia,Concept Entity
e866,五官科,Concept Entity
e867,细菌学检验,Concept Entity
e868,CIH病毒,Concept Entity
e869,胆管,Concept Entity
e870,抗原抗体结合动态测定方法,Concept Entity
e871,橘皮粥,Concept Entity
e872,体内有病原体生长、繁殖的动物,Concept Entity
e873,呼吸道或皮肤感染史，乏力，厌食，恶心，呕吐，腰痛及头痛，血尿及蛋白尿,Concept Entity
e874,有氧呼吸（高等动、植物进行呼吸作用）,Concept Entity
e875,唾液酸酶,Concept Entity
e876,特殊染色,Concept Entity
e877,衣原体感染,Concept Entity
e878,肉毒毒素或肉毒杆菌素，,Concept Entity
e879,口唇,Concept Entity
e880,白色粉末状晶体状,Concept Entity
e881,任何引起全身炎症反应的疾病均可能导致。,Concept Entity
e882,selective,Concept Entity
e883,赤芝、红芝、木灵芝、菌灵芝,Concept Entity
e884,孢囊孢子,Concept Entity
e885,食品/医学,Concept Entity
e886,Allergens,Concept Entity
e887,医学免疫学（清华大学出版社2013年版图书）,Concept Entity
e888,硝酸盐。,Concept Entity
e889,流感大流行,Concept Entity
e890,灭活疫苗,Concept Entity
e891,高热、畏寒、睾丸疼痛肿胀，放射痛，压痛,Concept Entity
e892,免疫药理学,Concept Entity
e893,重组蛋白质,Concept Entity
e894,大量B淋巴细胞,Concept Entity
e895,与A组乙型溶血性链球菌感染有关,Concept Entity
e896,摄取营养，消灭抗原,Concept Entity
e897,免疫耐受,Concept Entity
e898,番茄、菠菜、草莓、甜菜,Concept Entity
e899,多连体,Concept Entity
e900,24个月,Concept Entity
e901,培养微生物生产各种有用物质,Concept Entity
e902,biotic,Concept Entity
e903,卫生部制定的,Concept Entity
e904,由60个壳微粒组成,Concept Entity
e905,舌之尖端,Concept Entity
e906,表现各不相同，带状疱疹患者疼痛明显,Concept Entity
e907,colonies,Concept Entity
e908,昆虫纲（Insecta）,Concept Entity
e909,疾病类型,Concept Entity
e910,9002-17-9,Concept Entity
e911,孕妇感染风疹,Concept Entity
e912,glycolipid,Concept Entity
e913,The,Concept Entity
e914,兽药,Concept Entity
e915,分布广泛,Concept Entity
e916,使补体具有活性的过程,Concept Entity
e917,疼痛，肿胀和压痛的索状硬条或串珠状硬结,Concept Entity
e918,Bacteria；eubacteria,Concept Entity
e919,口服轮状病毒活疫苗,Concept Entity
e920,蜜环菌（菌类）,Concept Entity
e921,类黄酮,Concept Entity
e922,流行广、发病率高,Concept Entity
e923,多形态，排列不规则,Concept Entity
e924,1m3至数百m3,Concept Entity
e925,18～50岁人群,Concept Entity
e926,军用/民用,Concept Entity
e927,（℃）：3.6,Concept Entity
e928,皮肤的消毒,Concept Entity
e929,Caffeic,Concept Entity
e930,其他抗微生物药,Concept Entity
e931,Contagion,Concept Entity
e932,C3H7NO3,Concept Entity
e933,伞菌亚纲 Agaricomycetidae,Concept Entity
e934,水解，发酵、产乙酸和产甲烷阶段,Concept Entity
e935,微生物肥料,Concept Entity
e936,经翻译后修饰的，处于天然状态,Concept Entity
e937,Quarantine,Concept Entity
e938,终点浊度法,Concept Entity
e939,固体培养基上（内）,Concept Entity
e940,心磷脂,Concept Entity
e941,鸡霍乱,Concept Entity
e942,血栓性静脉炎,Concept Entity
e943,编码蛋白质或RNA,Concept Entity
e944,微生物发酵,Concept Entity
e945,azo,Concept Entity
e946,20世90年代,Concept Entity
e947,1944年1月30日,Concept Entity
e948,1963年,Concept Entity
e949,390页,Concept Entity
e950,使用金属鳌合剂促进铅的排泄,Concept Entity
e951,免疫扩散、免疫电泳,Concept Entity
e952,一个复杂的技术,Concept Entity
e953,感染科、急诊科、血液科,Concept Entity
e954,马蝇,Concept Entity
e955,生成乳酸和乙醇等产物,Concept Entity
e956,3354.0705,Concept Entity
e957,痢疾,Concept Entity
e958,红斑丹毒丝菌,Concept Entity
e959,牙关紧闭、角弓反张，反射亢进等,Concept Entity
e960,George,Concept Entity
e961,tt1598778,Concept Entity
e962,体液，血液,Concept Entity
e963,医疗中被输入了带有病毒的血液,Concept Entity
e964,150,Concept Entity
e965,90.08,Concept Entity
e966,聚羟基丁酸酯,Concept Entity
e967,0.01~0.40微米,Concept Entity
e968,76.1 °C,Concept Entity
e969,铅中毒,Concept Entity
e970,脊髓灰质炎活疫苗,Concept Entity
e971,寄生于藻类、水霉菌、原生动物,Concept Entity
e972,nitrification,Concept Entity
e973,寄生在人体阴道和泌尿道的鞭毛虫,Concept Entity
e974,唾液乳杆菌,Concept Entity
e975,牙病,Concept Entity
e976,木兰科,Concept Entity
e977,多形性,Concept Entity
e978,1960年,Concept Entity
e979,越橘属 Vaccinium,Concept Entity
e980,PCl₃,Concept Entity
e981,腺病毒载体,Concept Entity
e982,血清病,Concept Entity
e983,将其分为能源及转换工业等7部分,Concept Entity
e984,约10亿人,Concept Entity
e985,氧化发酵,Concept Entity
e986,下肢，伤口近侧出现一条或多条红线，局部硬肿并有压痛，伴有发热、恶寒、乏力等全身临床表现。,Concept Entity
e987,鬼笔、鬼笔菌,Concept Entity
e988,儿童和青少年,Concept Entity
e989,吸血的节肢动物,Concept Entity
e990,978-7-04-038120-7,Concept Entity
e991,酒、乳类和各种腌制食物的调制,Concept Entity
e992,Avocado,Concept Entity
e993,meningitis,Concept Entity
e994,Cordycepin,Concept Entity
e995,一级,Concept Entity
e996,子宫颈,Concept Entity
e997,Steroidhormone,Concept Entity
e998,丙酸钙,Concept Entity
e999,研究保护和增强人类健康,Concept Entity
e1000,玉米褐斑病,Concept Entity
e1001,40岁以上，特别是60岁以上的老年人,Concept Entity
e1002,除南极洲外全球。下水道、厕所、厨房、田间，草丛，屋檐等处,Concept Entity
e1003,高糖型和低糖型,Concept Entity
e1004,cheese,Concept Entity
e1005,抑制性T细胞,Concept Entity
e1006,免疫球蛋白,Concept Entity
e1007,引起反硝化作用,Concept Entity
e1008,风尚中国,Concept Entity
e1009,头痛、无力、呼吸困难、心动过速、昏迷以及皮肤黏膜呈青紫色。,Concept Entity
e1010,1910年,Concept Entity
e1011,异物性,Concept Entity
e1012,杜诺凡病,Concept Entity
e1013,含锌金属酶,Concept Entity
e1014,病原体从宿主排出体外,Concept Entity
e1015,fibronectin,Concept Entity
e1016,频繁的性生活,Concept Entity
e1017,马流行性感冒,Concept Entity
e1018,小刺猴头菌、珊瑚状猴头菌、假猴头菌、高山猴头菌,Concept Entity
e1019,肠系膜淋巴结结核,Concept Entity
e1020,饲料、酒精、纺织和食品等,Concept Entity
e1021,急性病毒性肝炎,Concept Entity
e1022,营养缺陷型,Concept Entity
e1023,呼吸产能和发酵或无氧呼吸产能,Concept Entity
e1024,华法令,Concept Entity
e1025,生物制氢,Concept Entity
e1026,17β-羟基雄甾-4-烯-3-酮丙酸酯,Concept Entity
e1027,儿童，老人,Concept Entity
e1028,土拉杆菌,Concept Entity
e1029,生物药,Concept Entity
e1030,吮吸疾病与病原体,Concept Entity
e1031,酵母葡聚糖,Concept Entity
e1032,Lymphokine-activated,Concept Entity
e1033,生物科技,Concept Entity
e1034,致敏阶段、激发阶段、效应阶段,Concept Entity
e1035,经由空气飞沫传播，也可经由皮肤伤口或产道感染,Concept Entity
e1036,三明治法（sandwich）,Concept Entity
e1037,工学学士、工学硕士、工学博士,Concept Entity
e1038,外阴瘙痒，且瘙痒症状时轻时重，时发时止,Concept Entity
e1039,破伤风,Concept Entity
e1040,显微镜观察等,Concept Entity
e1041,RM2980820,Concept Entity
e1042,旁路激活途径,Concept Entity
e1043,163.5℃,Concept Entity
e1044,吉林省长春市,Concept Entity
e1045,Venezuelan,Concept Entity
e1046,越橘亚属,Concept Entity
e1047,继发性免疫缺陷病,Concept Entity
e1048,直接感染，血行感染，淋巴感染,Concept Entity
e1049,病毒经呼吸道黏膜进入血液形成病毒血症,Concept Entity
e1050,牙体牙髓科,Concept Entity
e1051,137.15,Concept Entity
e1052,禽流感,Concept Entity
e1053,乙型肝炎病毒(HBV)感染,Concept Entity
e1054,链孢囊菌属,Concept Entity
e1055,空调病,Concept Entity
e1056,Ascomycotina,Concept Entity
e1057,酗酒、快速减肥、营养不良、糖尿病、某些药物等,Concept Entity
e1058,mulse,Concept Entity
e1059,叶绿素,Concept Entity
e1060,细菌和真菌间过渡的单细胞微生物,Concept Entity
e1061,嗜酸性粒细胞（《工作细胞》中登场的角色）,Concept Entity
e1062,病毒感染,Concept Entity
e1063,恐怖地带,Concept Entity
e1064,I.I.梅契尼科夫,Concept Entity
e1065,上、下呼吸道急、慢性炎症,Concept Entity
e1066,简便、能耗低、发酵过程容易控制,Concept Entity
e1067,饮酒的女性,Concept Entity
e1068,Saccharomyces,Concept Entity
e1069,不整子囊菌纲,Concept Entity
